,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,song_id,uri,track_href,analysis_url,duration_ms,time_signature
9166,0.685,0.668,4,-5.768,0,0.0347,0.315,0.0,0.0664,0.546,138.021,audio_features,0nueguvCRDaSY9dKR5tfIa,spotify:track:0nueguvCRDaSY9dKR5tfIa,https://api.spotify.com/v1/tracks/0nueguvCRDaSY9dKR5tfIa,https://api.spotify.com/v1/audio-analysis/0nueguvCRDaSY9dKR5tfIa,172813,4
9167,0.84,0.446,1,-7.511,0,0.117,0.395,0.0,0.0901,0.751,134.999,audio_features,1gpT3pttXf56in9MapUKvL,spotify:track:1gpT3pttXf56in9MapUKvL,https://api.spotify.com/v1/tracks/1gpT3pttXf56in9MapUKvL,https://api.spotify.com/v1/audio-analysis/1gpT3pttXf56in9MapUKvL,216969,4
9168,0.794,0.505,11,-9.566,0,0.265,0.624,2.11e-06,0.304,0.451,139.99,audio_features,4Uy2kIc7HOOPV4pixmPJrH,spotify:track:4Uy2kIc7HOOPV4pixmPJrH,https://api.spotify.com/v1/tracks/4Uy2kIc7HOOPV4pixmPJrH,https://api.spotify.com/v1/audio-analysis/4Uy2kIc7HOOPV4pixmPJrH,260399,4
9169,0.864,0.564,0,-8.361,1,0.602,0.486,0.0,0.0911,0.707,134.027,audio_features,4ygj47gBLrOHq2wB0GL7xs,spotify:track:4ygj47gBLrOHq2wB0GL7xs,https://api.spotify.com/v1/tracks/4ygj47gBLrOHq2wB0GL7xs,https://api.spotify.com/v1/audio-analysis/4ygj47gBLrOHq2wB0GL7xs,184401,4
9170,0.886,0.536,1,-8.353,1,0.0729,0.357,2.97e-05,0.104,0.945,113.987,audio_features,3P9rxEbRZ9GiVnFhiODNMp,spotify:track:3P9rxEbRZ9GiVnFhiODNMp,https://api.spotify.com/v1/tracks/3P9rxEbRZ9GiVnFhiODNMp,https://api.spotify.com/v1/audio-analysis/3P9rxEbRZ9GiVnFhiODNMp,212829,4
9171,0.92,0.516,11,-8.257,0,0.119,0.38,0.0,0.0698,0.534,112.013,audio_features,47wtYsDcpmYTd4wuvJkfnU,spotify:track:47wtYsDcpmYTd4wuvJkfnU,https://api.spotify.com/v1/tracks/47wtYsDcpmYTd4wuvJkfnU,https://api.spotify.com/v1/audio-analysis/47wtYsDcpmYTd4wuvJkfnU,258891,4
9172,0.796,0.744,6,-8.821,0,0.103,0.384,0.000121,0.046,0.664,159.974,audio_features,1tlLUmCne3puZcPDkSykVH,spotify:track:1tlLUmCne3puZcPDkSykVH,https://api.spotify.com/v1/tracks/1tlLUmCne3puZcPDkSykVH,https://api.spotify.com/v1/audio-analysis/1tlLUmCne3puZcPDkSykVH,195980,4
9173,0.801,0.358,0,-12.168,0,0.411,0.381,3.62e-06,0.0819,0.434,126.956,audio_features,0CDEmlryVqg9srArkAHREo,spotify:track:0CDEmlryVqg9srArkAHREo,https://api.spotify.com/v1/tracks/0CDEmlryVqg9srArkAHREo,https://api.spotify.com/v1/audio-analysis/0CDEmlryVqg9srArkAHREo,220962,4
9174,0.884,0.679,11,-6.051,1,0.0899,0.0205,0.000172,0.115,0.489,146.021,audio_features,0oImBBuW9pWxX8RIgLAGRH,spotify:track:0oImBBuW9pWxX8RIgLAGRH,https://api.spotify.com/v1/tracks/0oImBBuW9pWxX8RIgLAGRH,https://api.spotify.com/v1/audio-analysis/0oImBBuW9pWxX8RIgLAGRH,168093,4
9175,0.436,0.628,3,-5.137,0,0.318,0.853,0.0,0.111,0.775,73.856,audio_features,3Dr23qFJG0sm2hkA3cN2z3,spotify:track:3Dr23qFJG0sm2hkA3cN2z3,https://api.spotify.com/v1/tracks/3Dr23qFJG0sm2hkA3cN2z3,https://api.spotify.com/v1/audio-analysis/3Dr23qFJG0sm2hkA3cN2z3,201208,3
9176,0.736,0.586,5,-8.152,0,0.197,0.553,2.21e-05,0.163,0.395,113.655,audio_features,0RsI4r9abN1pSFJro36Hon,spotify:track:0RsI4r9abN1pSFJro36Hon,https://api.spotify.com/v1/tracks/0RsI4r9abN1pSFJro36Hon,https://api.spotify.com/v1/audio-analysis/0RsI4r9abN1pSFJro36Hon,212587,4
9177,0.729,0.842,2,-6.923,0,0.0881,0.554,2.46e-05,0.234,0.713,100.032,audio_features,6MJ367SPdow34EgnYBwkwA,spotify:track:6MJ367SPdow34EgnYBwkwA,https://api.spotify.com/v1/tracks/6MJ367SPdow34EgnYBwkwA,https://api.spotify.com/v1/audio-analysis/6MJ367SPdow34EgnYBwkwA,189465,4
9178,0.942,0.663,2,-4.721,1,0.0888,0.0781,1.02e-05,0.0864,0.648,102.0,audio_features,426xUFAn2XkTYBNKc0KzhC,spotify:track:426xUFAn2XkTYBNKc0KzhC,https://api.spotify.com/v1/tracks/426xUFAn2XkTYBNKc0KzhC,https://api.spotify.com/v1/audio-analysis/426xUFAn2XkTYBNKc0KzhC,202353,4
9179,0.686,0.608,8,-8.046,0,0.0678,0.0176,6.7e-06,0.0356,0.59,183.98,audio_features,145QaTU2UvcUNkC04RIYkT,spotify:track:145QaTU2UvcUNkC04RIYkT,https://api.spotify.com/v1/tracks/145QaTU2UvcUNkC04RIYkT,https://api.spotify.com/v1/audio-analysis/145QaTU2UvcUNkC04RIYkT,222813,4
9180,0.933,0.588,1,-6.477,1,0.383,0.0563,0.0,0.242,0.432,130.062,audio_features,13AUrZzDjQujeXMh8kTVIU,spotify:track:13AUrZzDjQujeXMh8kTVIU,https://api.spotify.com/v1/tracks/13AUrZzDjQujeXMh8kTVIU,https://api.spotify.com/v1/audio-analysis/13AUrZzDjQujeXMh8kTVIU,144887,4
9181,0.789,0.842,2,-5.874,1,0.0879,0.289,0.0,0.113,0.639,108.038,audio_features,6vt5g2GIzMJ7RDhqqaSIWc,spotify:track:6vt5g2GIzMJ7RDhqqaSIWc,https://api.spotify.com/v1/tracks/6vt5g2GIzMJ7RDhqqaSIWc,https://api.spotify.com/v1/audio-analysis/6vt5g2GIzMJ7RDhqqaSIWc,183787,4
9182,0.695,0.586,7,-7.755,1,0.18,0.655,0.0,0.107,0.324,91.898,audio_features,5ZFk1GdwbbFwQd40aHyrhO,spotify:track:5ZFk1GdwbbFwQd40aHyrhO,https://api.spotify.com/v1/tracks/5ZFk1GdwbbFwQd40aHyrhO,https://api.spotify.com/v1/audio-analysis/5ZFk1GdwbbFwQd40aHyrhO,250454,4
9183,0.453,0.61,11,-6.583,0,0.0674,0.00854,0.0,0.175,0.44,176.079,audio_features,5s9ZfQasBGM8YLNAhXx7or,spotify:track:5s9ZfQasBGM8YLNAhXx7or,https://api.spotify.com/v1/tracks/5s9ZfQasBGM8YLNAhXx7or,https://api.spotify.com/v1/audio-analysis/5s9ZfQasBGM8YLNAhXx7or,238611,4
9184,0.884,0.679,11,-6.051,1,0.0899,0.0205,0.000172,0.115,0.489,146.021,audio_features,1h1wmYG39fp6ZTgwlJ3Cv3,spotify:track:1h1wmYG39fp6ZTgwlJ3Cv3,https://api.spotify.com/v1/tracks/1h1wmYG39fp6ZTgwlJ3Cv3,https://api.spotify.com/v1/audio-analysis/1h1wmYG39fp6ZTgwlJ3Cv3,168093,4
9185,0.789,0.633,2,-6.269,1,0.0734,0.256,1.31e-06,0.092,0.262,138.097,audio_features,4L0Iwsk1s8cbdBcEgdm8K5,spotify:track:4L0Iwsk1s8cbdBcEgdm8K5,https://api.spotify.com/v1/tracks/4L0Iwsk1s8cbdBcEgdm8K5,https://api.spotify.com/v1/audio-analysis/4L0Iwsk1s8cbdBcEgdm8K5,183307,4
9186,0.44,0.241,3,-7.94,0,0.0374,0.974,4.36e-06,0.14,0.265,56.542,audio_features,3cYf24Pf7oqX9XOHHrWy38,spotify:track:3cYf24Pf7oqX9XOHHrWy38,https://api.spotify.com/v1/tracks/3cYf24Pf7oqX9XOHHrWy38,https://api.spotify.com/v1/audio-analysis/3cYf24Pf7oqX9XOHHrWy38,127653,4
9187,0.717,0.705,6,-10.025,1,0.0704,0.181,1.17e-06,0.0622,0.306,124.022,audio_features,3mqq0Z92V15UZX4veTK1C3,spotify:track:3mqq0Z92V15UZX4veTK1C3,https://api.spotify.com/v1/tracks/3mqq0Z92V15UZX4veTK1C3,https://api.spotify.com/v1/audio-analysis/3mqq0Z92V15UZX4veTK1C3,178880,4
9188,0.826,0.524,4,-5.265,0,0.0795,0.0718,0.0328,0.0816,0.332,96.019,audio_features,72EqEemOS6xMrn3zmzL12Y,spotify:track:72EqEemOS6xMrn3zmzL12Y,https://api.spotify.com/v1/tracks/72EqEemOS6xMrn3zmzL12Y,https://api.spotify.com/v1/audio-analysis/72EqEemOS6xMrn3zmzL12Y,202387,4
9189,0.556,0.584,8,-7.218,0,0.274,0.477,0.0,0.139,0.294,130.086,audio_features,0m1jupQxvvQFqNeO7RXnK8,spotify:track:0m1jupQxvvQFqNeO7RXnK8,https://api.spotify.com/v1/tracks/0m1jupQxvvQFqNeO7RXnK8,https://api.spotify.com/v1/audio-analysis/0m1jupQxvvQFqNeO7RXnK8,288160,4
9190,0.467,0.666,11,-6.124,0,0.0657,0.0282,0.0,0.138,0.311,113.147,audio_features,7D2KvtZkgkTKWYu2X24qyv,spotify:track:7D2KvtZkgkTKWYu2X24qyv,https://api.spotify.com/v1/tracks/7D2KvtZkgkTKWYu2X24qyv,https://api.spotify.com/v1/audio-analysis/7D2KvtZkgkTKWYu2X24qyv,205360,5
9191,0.551,0.704,1,-7.425,0,0.0531,0.016,0.000847,0.162,0.653,130.03,audio_features,1HDv4ptf1kBNMzqmlL3JcI,spotify:track:1HDv4ptf1kBNMzqmlL3JcI,https://api.spotify.com/v1/tracks/1HDv4ptf1kBNMzqmlL3JcI,https://api.spotify.com/v1/audio-analysis/1HDv4ptf1kBNMzqmlL3JcI,196173,4
9192,0.631,0.594,6,-7.785,0,0.037,0.0851,9.96e-06,0.176,0.12,123.903,audio_features,3i83LMUDd2hMIBzKDPuMrq,spotify:track:3i83LMUDd2hMIBzKDPuMrq,https://api.spotify.com/v1/tracks/3i83LMUDd2hMIBzKDPuMrq,https://api.spotify.com/v1/audio-analysis/3i83LMUDd2hMIBzKDPuMrq,205640,4
9193,0.751,0.711,1,-7.448,0,0.171,0.642,0.0,0.386,0.295,120.237,audio_features,0JOMo3ok3MKpwfKgpwzHdR,spotify:track:0JOMo3ok3MKpwfKgpwzHdR,https://api.spotify.com/v1/tracks/0JOMo3ok3MKpwfKgpwzHdR,https://api.spotify.com/v1/audio-analysis/0JOMo3ok3MKpwfKgpwzHdR,110506,4
9194,0.477,0.764,11,-5.086,0,0.17,0.00691,0.002,0.0726,0.723,97.163,audio_features,7KpaIREkfpgRuY8OmGwqh9,spotify:track:7KpaIREkfpgRuY8OmGwqh9,https://api.spotify.com/v1/tracks/7KpaIREkfpgRuY8OmGwqh9,https://api.spotify.com/v1/audio-analysis/7KpaIREkfpgRuY8OmGwqh9,168987,3
9195,0.489,0.516,1,-8.921,0,0.308,0.446,0.0,0.0832,0.172,149.611,audio_features,1CoD4tVvtBoW9Tzb9FaDsM,spotify:track:1CoD4tVvtBoW9Tzb9FaDsM,https://api.spotify.com/v1/tracks/1CoD4tVvtBoW9Tzb9FaDsM,https://api.spotify.com/v1/audio-analysis/1CoD4tVvtBoW9Tzb9FaDsM,95160,4
9196,0.827,0.689,1,-6.096,1,0.128,0.287,2.1e-05,0.102,0.184,133.519,audio_features,4rn74Ia600sIwmc29vCSDM,spotify:track:4rn74Ia600sIwmc29vCSDM,https://api.spotify.com/v1/tracks/4rn74Ia600sIwmc29vCSDM,https://api.spotify.com/v1/audio-analysis/4rn74Ia600sIwmc29vCSDM,157880,4
9197,0.711,0.678,4,-5.948,0,0.0361,0.116,0.00159,0.111,0.617,144.006,audio_features,5iVtoXayrk2o1lztYYYTff,spotify:track:5iVtoXayrk2o1lztYYYTff,https://api.spotify.com/v1/tracks/5iVtoXayrk2o1lztYYYTff,https://api.spotify.com/v1/audio-analysis/5iVtoXayrk2o1lztYYYTff,220827,4
9198,0.681,0.683,6,-7.569,0,0.0477,0.324,0.0,0.113,0.204,140.089,audio_features,7snM16IPaoNqJyfMx35DSr,spotify:track:7snM16IPaoNqJyfMx35DSr,https://api.spotify.com/v1/tracks/7snM16IPaoNqJyfMx35DSr,https://api.spotify.com/v1/audio-analysis/7snM16IPaoNqJyfMx35DSr,204827,4
9199,0.779,0.659,1,-5.341,0,0.13,0.0885,0.0,0.0918,0.133,139.97,audio_features,1bWACDppxjESmjkXMl6cnI,spotify:track:1bWACDppxjESmjkXMl6cnI,https://api.spotify.com/v1/tracks/1bWACDppxjESmjkXMl6cnI,https://api.spotify.com/v1/audio-analysis/1bWACDppxjESmjkXMl6cnI,208358,4
9200,0.791,0.525,6,-9.004,0,0.114,0.0538,0.0178,0.0968,0.111,154.089,audio_features,1fC9fXaAcGij5csr982PPG,spotify:track:1fC9fXaAcGij5csr982PPG,https://api.spotify.com/v1/tracks/1fC9fXaAcGij5csr982PPG,https://api.spotify.com/v1/audio-analysis/1fC9fXaAcGij5csr982PPG,156467,4
9201,0.945,0.699,9,-6.363,0,0.0648,0.0595,0.0,0.0987,0.964,130.01,audio_features,68XoMhM2wXQHR6ncxTWprA,spotify:track:68XoMhM2wXQHR6ncxTWprA,https://api.spotify.com/v1/tracks/68XoMhM2wXQHR6ncxTWprA,https://api.spotify.com/v1/audio-analysis/68XoMhM2wXQHR6ncxTWprA,225827,4
9202,0.886,0.921,5,-4.073,0,0.149,0.147,0.0,0.0478,0.865,123.966,audio_features,2WptkGRafbgB6p00Q1PDp9,spotify:track:2WptkGRafbgB6p00Q1PDp9,https://api.spotify.com/v1/tracks/2WptkGRafbgB6p00Q1PDp9,https://api.spotify.com/v1/audio-analysis/2WptkGRafbgB6p00Q1PDp9,187240,4
9203,0.816,0.774,11,-6.029,0,0.2,0.29,6.36e-05,0.286,0.905,142.924,audio_features,498r9PrHugZ58ibX9x5tKn,spotify:track:498r9PrHugZ58ibX9x5tKn,https://api.spotify.com/v1/tracks/498r9PrHugZ58ibX9x5tKn,https://api.spotify.com/v1/audio-analysis/498r9PrHugZ58ibX9x5tKn,152213,4
9204,0.743,0.672,10,-5.765,0,0.0942,0.166,0.0,0.316,0.847,103.111,audio_features,70eWcharYF5mA5Ch9pDZD4,spotify:track:70eWcharYF5mA5Ch9pDZD4,https://api.spotify.com/v1/tracks/70eWcharYF5mA5Ch9pDZD4,https://api.spotify.com/v1/audio-analysis/70eWcharYF5mA5Ch9pDZD4,179641,4
9205,0.583,0.381,9,-10.033,0,0.0429,0.416,0.000226,0.0958,0.153,127.667,audio_features,6aH3QgooXRmx8k8jzrSm3V,spotify:track:6aH3QgooXRmx8k8jzrSm3V,https://api.spotify.com/v1/tracks/6aH3QgooXRmx8k8jzrSm3V,https://api.spotify.com/v1/audio-analysis/6aH3QgooXRmx8k8jzrSm3V,316378,4
9206,0.898,0.811,1,-3.273,1,0.192,0.154,0.0,0.0632,0.535,146.077,audio_features,3KXoXnPIGBDz5ScITuOdgP,spotify:track:3KXoXnPIGBDz5ScITuOdgP,https://api.spotify.com/v1/tracks/3KXoXnPIGBDz5ScITuOdgP,https://api.spotify.com/v1/audio-analysis/3KXoXnPIGBDz5ScITuOdgP,151220,4
9207,0.793,0.946,0,-3.141,0,0.0584,0.0944,0.0,0.145,0.742,99.996,audio_features,3jMimE9wZwPxVDiUgzFeDm,spotify:track:3jMimE9wZwPxVDiUgzFeDm,https://api.spotify.com/v1/tracks/3jMimE9wZwPxVDiUgzFeDm,https://api.spotify.com/v1/audio-analysis/3jMimE9wZwPxVDiUgzFeDm,198268,4
9208,0.911,0.754,0,-6.622,1,0.0645,0.0901,0.000993,0.0905,0.334,123.046,audio_features,4xlNVVbZUqMMZPKM2ZLI7A,spotify:track:4xlNVVbZUqMMZPKM2ZLI7A,https://api.spotify.com/v1/tracks/4xlNVVbZUqMMZPKM2ZLI7A,https://api.spotify.com/v1/audio-analysis/4xlNVVbZUqMMZPKM2ZLI7A,164153,4
9209,0.704,0.594,11,-8.374,1,0.0517,0.528,7.74e-06,0.113,0.493,145.012,audio_features,5JlGAhWabxmwpyNyiEumzr,spotify:track:5JlGAhWabxmwpyNyiEumzr,https://api.spotify.com/v1/tracks/5JlGAhWabxmwpyNyiEumzr,https://api.spotify.com/v1/audio-analysis/5JlGAhWabxmwpyNyiEumzr,202160,4
9210,0.743,0.672,10,-5.765,0,0.0942,0.166,0.0,0.316,0.847,103.111,audio_features,2ep70tBFaPydsmQbAcWsIA,spotify:track:2ep70tBFaPydsmQbAcWsIA,https://api.spotify.com/v1/tracks/2ep70tBFaPydsmQbAcWsIA,https://api.spotify.com/v1/audio-analysis/2ep70tBFaPydsmQbAcWsIA,179641,4
9211,0.597,0.666,0,-5.872,1,0.217,0.0401,0.0,0.486,0.325,131.062,audio_features,140MOeqKlipMQmfmOC73tw,spotify:track:140MOeqKlipMQmfmOC73tw,https://api.spotify.com/v1/tracks/140MOeqKlipMQmfmOC73tw,https://api.spotify.com/v1/audio-analysis/140MOeqKlipMQmfmOC73tw,266227,4
9212,0.516,0.796,7,-6.477,0,0.0467,0.0811,0.0,0.0973,0.738,93.915,audio_features,11isH5A99DyVhzRHoZcIHz,spotify:track:11isH5A99DyVhzRHoZcIHz,https://api.spotify.com/v1/tracks/11isH5A99DyVhzRHoZcIHz,https://api.spotify.com/v1/audio-analysis/11isH5A99DyVhzRHoZcIHz,188086,3
9213,0.844,0.86,0,-4.539,0,0.0359,0.223,0.0,0.163,0.764,124.976,audio_features,0IyphZd1OKdse4IdjRSJsF,spotify:track:0IyphZd1OKdse4IdjRSJsF,https://api.spotify.com/v1/tracks/0IyphZd1OKdse4IdjRSJsF,https://api.spotify.com/v1/audio-analysis/0IyphZd1OKdse4IdjRSJsF,289986,4
9214,0.891,0.742,0,-5.321,1,0.232,0.581,0.0,0.105,0.846,110.008,audio_features,6aT5ROJFLj5SxuLMoNzGoq,spotify:track:6aT5ROJFLj5SxuLMoNzGoq,https://api.spotify.com/v1/tracks/6aT5ROJFLj5SxuLMoNzGoq,https://api.spotify.com/v1/audio-analysis/6aT5ROJFLj5SxuLMoNzGoq,202721,4
9215,0.817,0.83,11,-3.515,0,0.0753,0.327,0.0,0.0874,0.452,104.93,audio_features,5SUDrRmsOCBVIJn6c9txpk,spotify:track:5SUDrRmsOCBVIJn6c9txpk,https://api.spotify.com/v1/tracks/5SUDrRmsOCBVIJn6c9txpk,https://api.spotify.com/v1/audio-analysis/5SUDrRmsOCBVIJn6c9txpk,212268,4
9216,0.771,0.713,1,-5.74,0,0.0478,0.442,0.000269,0.18,0.827,123.067,audio_features,26eAvxayGhd7vlrpGRo8SL,spotify:track:26eAvxayGhd7vlrpGRo8SL,https://api.spotify.com/v1/tracks/26eAvxayGhd7vlrpGRo8SL,https://api.spotify.com/v1/audio-analysis/26eAvxayGhd7vlrpGRo8SL,157879,4
9217,0.625,0.864,1,-3.942,0,0.041,0.00349,2.2e-05,0.131,0.115,123.022,audio_features,6Yk4HTvs1Ww41l4c7iyBlH,spotify:track:6Yk4HTvs1Ww41l4c7iyBlH,https://api.spotify.com/v1/tracks/6Yk4HTvs1Ww41l4c7iyBlH,https://api.spotify.com/v1/audio-analysis/6Yk4HTvs1Ww41l4c7iyBlH,191000,4
9218,0.866,0.8,2,-4.35,0,0.0832,0.131,0.0,0.112,0.814,94.926,audio_features,4Imi1rFR3ptgSLT7CQrVo2,spotify:track:4Imi1rFR3ptgSLT7CQrVo2,https://api.spotify.com/v1/tracks/4Imi1rFR3ptgSLT7CQrVo2,https://api.spotify.com/v1/audio-analysis/4Imi1rFR3ptgSLT7CQrVo2,169615,4
9219,0.774,0.872,1,-3.937,1,0.081,0.0713,0.0,0.118,0.827,108.013,audio_features,10orEMnxRsxUidQSPlkqFt,spotify:track:10orEMnxRsxUidQSPlkqFt,https://api.spotify.com/v1/tracks/10orEMnxRsxUidQSPlkqFt,https://api.spotify.com/v1/audio-analysis/10orEMnxRsxUidQSPlkqFt,184215,4
9220,0.801,0.668,0,-4.429,1,0.0491,0.603,0.0,0.11,0.884,112.035,audio_features,4DMSNaJcSirQN31BSf2BeZ,spotify:track:4DMSNaJcSirQN31BSf2BeZ,https://api.spotify.com/v1/tracks/4DMSNaJcSirQN31BSf2BeZ,https://api.spotify.com/v1/audio-analysis/4DMSNaJcSirQN31BSf2BeZ,211667,4
9221,0.934,0.646,8,-6.686,0,0.0972,0.435,0.0,0.0874,0.861,126.036,audio_features,4De1ry2yC79qVUR2So9to8,spotify:track:4De1ry2yC79qVUR2So9to8,https://api.spotify.com/v1/tracks/4De1ry2yC79qVUR2So9to8,https://api.spotify.com/v1/audio-analysis/4De1ry2yC79qVUR2So9to8,232707,4
9222,0.945,0.699,9,-6.363,0,0.0648,0.0595,0.0,0.0987,0.964,130.01,audio_features,4217wwRGc94jTdBATJGZYf,spotify:track:4217wwRGc94jTdBATJGZYf,https://api.spotify.com/v1/tracks/4217wwRGc94jTdBATJGZYf,https://api.spotify.com/v1/audio-analysis/4217wwRGc94jTdBATJGZYf,225827,4
9223,0.951,0.707,4,-4.893,0,0.196,0.121,0.0,0.106,0.382,113.005,audio_features,6csqzTT1S4WMbqUuIoBMKg,spotify:track:6csqzTT1S4WMbqUuIoBMKg,https://api.spotify.com/v1/tracks/6csqzTT1S4WMbqUuIoBMKg,https://api.spotify.com/v1/audio-analysis/6csqzTT1S4WMbqUuIoBMKg,318093,4
9224,0.651,0.616,10,-7.467,0,0.222,0.104,0.0,0.109,0.568,89.977,audio_features,2qXmVc811574AdIdDgayRP,spotify:track:2qXmVc811574AdIdDgayRP,https://api.spotify.com/v1/tracks/2qXmVc811574AdIdDgayRP,https://api.spotify.com/v1/audio-analysis/2qXmVc811574AdIdDgayRP,214760,4
9225,0.877,0.825,9,-6.347,0,0.0689,0.169,3.41e-05,0.0499,0.894,133.003,audio_features,0gpZwVDOcUiyZ0C4rJbzWt,spotify:track:0gpZwVDOcUiyZ0C4rJbzWt,https://api.spotify.com/v1/tracks/0gpZwVDOcUiyZ0C4rJbzWt,https://api.spotify.com/v1/audio-analysis/0gpZwVDOcUiyZ0C4rJbzWt,237507,4
9226,0.741,0.781,10,-4.264,0,0.111,0.456,0.0,0.0885,0.406,140.171,audio_features,6pJMDcYj8jHDGdEVWNwBMH,spotify:track:6pJMDcYj8jHDGdEVWNwBMH,https://api.spotify.com/v1/tracks/6pJMDcYj8jHDGdEVWNwBMH,https://api.spotify.com/v1/audio-analysis/6pJMDcYj8jHDGdEVWNwBMH,228610,4
9227,0.77,0.815,3,-5.732,0,0.0529,0.206,0.0,0.0888,0.815,101.952,audio_features,6OZ0yjdc8QQPxnQ2T6lGlg,spotify:track:6OZ0yjdc8QQPxnQ2T6lGlg,https://api.spotify.com/v1/tracks/6OZ0yjdc8QQPxnQ2T6lGlg,https://api.spotify.com/v1/audio-analysis/6OZ0yjdc8QQPxnQ2T6lGlg,263600,4
9228,0.886,0.921,5,-4.073,0,0.149,0.147,0.0,0.0478,0.865,123.966,audio_features,4qEaGzNhfBH0BxcU62qiTF,spotify:track:4qEaGzNhfBH0BxcU62qiTF,https://api.spotify.com/v1/tracks/4qEaGzNhfBH0BxcU62qiTF,https://api.spotify.com/v1/audio-analysis/4qEaGzNhfBH0BxcU62qiTF,187240,4
9229,0.763,0.883,1,-5.185,1,0.0724,0.417,0.0,0.115,0.803,115.086,audio_features,2jKp7ANX1w8h5xiuxkqQqZ,spotify:track:2jKp7ANX1w8h5xiuxkqQqZ,https://api.spotify.com/v1/tracks/2jKp7ANX1w8h5xiuxkqQqZ,https://api.spotify.com/v1/audio-analysis/2jKp7ANX1w8h5xiuxkqQqZ,243573,4
9230,0.604,0.897,10,-3.678,0,0.0641,0.00041,0.838,0.327,0.588,102.053,audio_features,4BiiDQtijdt0WdtiyIPhnO,spotify:track:4BiiDQtijdt0WdtiyIPhnO,https://api.spotify.com/v1/tracks/4BiiDQtijdt0WdtiyIPhnO,https://api.spotify.com/v1/audio-analysis/4BiiDQtijdt0WdtiyIPhnO,194490,4
9231,0.759,0.71,7,-6.231,0,0.0618,0.109,0.0,0.13,0.771,128.05,audio_features,5cTZzTHQyApFERuGxYdM9k,spotify:track:5cTZzTHQyApFERuGxYdM9k,https://api.spotify.com/v1/tracks/5cTZzTHQyApFERuGxYdM9k,https://api.spotify.com/v1/audio-analysis/5cTZzTHQyApFERuGxYdM9k,241853,4
9232,0.725,0.791,0,-5.636,0,0.159,0.405,0.0,0.116,0.353,96.051,audio_features,73Up1MK7ZdxYfgI6yshtB0,spotify:track:73Up1MK7ZdxYfgI6yshtB0,https://api.spotify.com/v1/tracks/73Up1MK7ZdxYfgI6yshtB0,https://api.spotify.com/v1/audio-analysis/73Up1MK7ZdxYfgI6yshtB0,294440,4
9233,0.75,0.496,1,-8.424,0,0.352,0.448,0.0,0.116,0.431,150.108,audio_features,4ueL4j6iOPX23UG5VsvGrm,spotify:track:4ueL4j6iOPX23UG5VsvGrm,https://api.spotify.com/v1/tracks/4ueL4j6iOPX23UG5VsvGrm,https://api.spotify.com/v1/audio-analysis/4ueL4j6iOPX23UG5VsvGrm,214827,4
9234,0.884,0.659,1,-6.1,0,0.298,0.541,0.0,0.0665,0.239,96.011,audio_features,6utOk7HNjuKFymilRWisVo,spotify:track:6utOk7HNjuKFymilRWisVo,https://api.spotify.com/v1/tracks/6utOk7HNjuKFymilRWisVo,https://api.spotify.com/v1/audio-analysis/6utOk7HNjuKFymilRWisVo,248467,4
9235,0.936,0.712,1,-6.266,0,0.0621,0.312,0.0,0.084,0.679,128.02,audio_features,6UZQWzlBuXZ4Yp9FBkNZIF,spotify:track:6UZQWzlBuXZ4Yp9FBkNZIF,https://api.spotify.com/v1/tracks/6UZQWzlBuXZ4Yp9FBkNZIF,https://api.spotify.com/v1/audio-analysis/6UZQWzlBuXZ4Yp9FBkNZIF,218280,4
9236,0.951,0.731,11,-5.98,0,0.0926,0.0464,0.0,0.103,0.964,134.041,audio_features,1j0ejJFJZtnIoKE05pvyxO,spotify:track:1j0ejJFJZtnIoKE05pvyxO,https://api.spotify.com/v1/tracks/1j0ejJFJZtnIoKE05pvyxO,https://api.spotify.com/v1/audio-analysis/1j0ejJFJZtnIoKE05pvyxO,217173,4
9237,0.742,0.641,0,-5.585,0,0.124,0.216,0.0,0.137,0.418,146.145,audio_features,3Tm8FfsoIgqk1gXHrOION9,spotify:track:3Tm8FfsoIgqk1gXHrOION9,https://api.spotify.com/v1/tracks/3Tm8FfsoIgqk1gXHrOION9,https://api.spotify.com/v1/audio-analysis/3Tm8FfsoIgqk1gXHrOION9,214532,4
9238,0.909,0.58,4,-6.515,0,0.0705,0.124,0.0,0.0911,0.895,135.017,audio_features,62bcGQNU37sFnNYkT3x6j9,spotify:track:62bcGQNU37sFnNYkT3x6j9,https://api.spotify.com/v1/tracks/62bcGQNU37sFnNYkT3x6j9,https://api.spotify.com/v1/audio-analysis/62bcGQNU37sFnNYkT3x6j9,271067,4
9239,0.845,0.709,11,-5.966,1,0.317,0.407,2.41e-06,0.111,0.472,124.169,audio_features,79m95shJaTK0aSogeQQTyD,spotify:track:79m95shJaTK0aSogeQQTyD,https://api.spotify.com/v1/tracks/79m95shJaTK0aSogeQQTyD,https://api.spotify.com/v1/audio-analysis/79m95shJaTK0aSogeQQTyD,251813,4
9240,0.906,0.815,9,-6.221,1,0.334,0.0782,0.0,0.0685,0.682,134.998,audio_features,0eDU1adKo7MrIvsD3MjAHv,spotify:track:0eDU1adKo7MrIvsD3MjAHv,https://api.spotify.com/v1/tracks/0eDU1adKo7MrIvsD3MjAHv,https://api.spotify.com/v1/audio-analysis/0eDU1adKo7MrIvsD3MjAHv,170699,4
